ID,Category,Sales,Quantity,Discount,Region,Customer_Satisfaction,Profit,Product_Code,Date,Status,Supplier
4421,C,3866.367219384412,42,0.372063593423169,East,3,1121.8465958709958,4808,2032-02-07,Shipped,Supplier A
4422,B,1266.4936480293356,18,0.12185788235611605,South,3,1313.3413974766095,5356,2032-02-08,Delivered,Supplier A
4423,D,4886.376394854574,40,0.29309295402635366,West,1,1850.2619032939865,5953,2032-02-09,Returned,Supplier C
4424,C,2443.1423577123246,36,0.1947672654995098,East,5,637.8836998739916,6221,2032-02-10,Shipped,Supplier C
4425,B,3119.3054386769054,35,0.03574201200798027,North,4,-143.09366615350024,4643,2032-02-11,Shipped,Supplier A
4426,C,1815.9671364713358,19,0.0690567187643939,West,3,938.3912365912561,3600,2032-02-12,Returned,Supplier B
4427,D,2913.816307512969,32,0.40947592254553905,North,5,1354.359152649572,7869,2032-02-13,Returned,Supplier C
4428,D,4594.941001244131,40,0.37970247306353705,West,5,650.910616455096,6278,2032-02-14,Shipped,Supplier C
4429,D,1972.2949143857588,27,0.23089543870331092,East,1,-39.50117714022076,9784,2032-02-15,Returned,Supplier A
4430,C,3934.766007959061,12,0.491235628622148,West,1,1895.906871822448,5301,2032-02-16,Delivered,Supplier B
4431,D,3653.965353752642,22,0.3686671537795687,South,3,-14.936469895915195,2947,2032-02-17,Delivered,Supplier B
4432,B,3394.0418135761224,49,0.4793330233171292,West,5,229.59191315715907,8056,2032-02-18,Delivered,Supplier B
4433,D,1652.3409442127127,39,0.19217921584030628,South,1,708.928263389392,1217,2032-02-19,Shipped,Supplier C
4434,B,2659.7407233848367,28,0.24274481603345816,West,3,1124.7721630348167,2915,2032-02-20,Returned,Supplier C
4435,B,4569.254021386652,3,0.2100852536566648,South,4,217.26886357156013,3825,2032-02-21,Delivered,Supplier C
4436,C,3808.488854275724,4,0.4255181461950218,West,2,-378.6067230885535,8530,2032-02-22,Returned,Supplier C
4437,B,2898.7511314754156,46,0.1040095455446084,North,2,1123.1032698769488,8192,2032-02-23,Returned,Supplier C
4438,A,1976.9756553647958,27,0.17233601426667905,North,1,1438.1367771984426,7680,2032-02-24,Shipped,Supplier C
4439,D,1222.9051897383724,9,0.12998128926254887,North,5,788.8197975395626,1765,2032-02-25,Pending,Supplier B
4440,D,2985.8311046359076,5,0.47604213416615,East,2,-103.25111597632758,4022,2032-02-26,Shipped,Supplier B
4441,C,4831.750394180706,36,0.26419557365446644,East,4,1682.3165002014498,7427,2032-02-27,Pending,Supplier A
4442,B,3762.5171020486223,5,0.3795628369136783,West,2,1858.235055939403,1432,2032-02-28,Returned,Supplier B
4443,A,3185.609148155668,1,0.3378182293094094,West,1,781.5395892004317,4247,2032-02-29,Shipped,Supplier A
4444,B,4737.824958379277,41,0.4571230128237764,West,3,427.230066550356,7305,2032-03-01,Delivered,Supplier A
4445,C,2607.9979520365487,46,0.47328983206467934,South,5,-490.4368274250152,4276,2032-03-02,Returned,Supplier C
4446,C,4849.857613158764,20,0.1139553841461507,North,2,439.96694674800074,6704,2032-03-03,Returned,Supplier B
4447,A,3327.8178428686847,38,0.3968614718523459,East,1,187.93476301528517,8318,2032-03-04,Delivered,Supplier B
4448,A,3555.5201020763798,31,0.23041708710712216,West,4,-443.26086227321326,5546,2032-03-05,Pending,Supplier B
4449,B,4245.465800666703,32,0.4831839393270528,North,3,-394.46222552896603,1285,2032-03-06,Returned,Supplier B
4450,D,3272.321245432287,8,0.19188820639059,West,4,607.5537573666106,1169,2032-03-07,Delivered,Supplier B
4451,C,4107.977001977835,22,0.06268675586955658,West,2,-165.20784846615385,4421,2032-03-08,Delivered,Supplier B
4452,B,2410.09208265744,38,0.43364682258674153,West,2,1011.194883350355,5420,2032-03-09,Pending,Supplier B
4453,B,3751.305729577994,46,0.44920690712259886,South,5,1439.3828117107428,7247,2032-03-10,Pending,Supplier A
4454,D,2301.5132387517415,29,0.1791828974612702,West,5,1931.957904712111,7815,2032-03-11,Pending,Supplier A
4455,A,3775.626935554375,39,0.119614128246194,East,1,1698.2953262578667,8346,2032-03-12,Pending,Supplier C
4456,C,2652.115329478339,29,0.018959379434109414,West,5,589.876044662574,4137,2032-03-13,Shipped,Supplier A
4457,B,1374.9509970991212,40,0.35875423743320967,North,1,-122.10495716157328,3701,2032-03-14,Pending,Supplier A
4458,B,4300.650221497313,22,0.3036727343120106,East,4,-212.36981955804686,8822,2032-03-15,Delivered,Supplier B
4459,A,1640.6898481838116,44,0.056306404124936815,West,5,1507.931034126055,3213,2032-03-16,Delivered,Supplier C
4460,C,4607.002083477753,49,0.015747776861129936,North,2,1341.3939055920698,3694,2032-03-17,Delivered,Supplier A
4461,D,2936.1699727356745,37,0.03334583954554288,East,2,1983.2738633551194,3467,2032-03-18,Shipped,Supplier B
4462,C,4520.092871766479,46,0.36570549478553727,North,1,307.06137408230825,3775,2032-03-19,Returned,Supplier A
4463,B,4194.913110962853,34,0.14772734700851142,West,1,-494.5127171336828,9009,2032-03-20,Returned,Supplier A
4464,D,4137.117873210279,8,0.17396091567544048,North,1,-405.7004645600941,9431,2032-03-21,Shipped,Supplier B
4465,C,3082.669378713298,37,0.33609755994187634,West,4,873.8098056543815,4210,2032-03-22,Delivered,Supplier A
4466,C,1736.0979861651917,11,0.41909701263716487,West,5,1257.4288882683632,8235,2032-03-23,Shipped,Supplier B
4467,D,2156.4090854049364,35,0.07457349029548127,East,3,635.4853292098016,1691,2032-03-24,Delivered,Supplier A
4468,A,4909.087502352032,38,0.4952069875873432,North,2,360.8351601865585,6527,2032-03-25,Returned,Supplier A
4469,A,2250.6179995503726,36,0.4980918602328372,East,1,752.7315841769971,9316,2032-03-26,Returned,Supplier C
4470,D,1398.1934086782824,28,0.44206176773218964,East,3,487.53682553527506,2081,2032-03-27,Shipped,Supplier B
4471,C,2180.5823106944063,11,0.06942829351623686,West,4,691.8108748019567,7475,2032-03-28,Shipped,Supplier B
4472,A,2065.6107795437492,11,0.08740632647161306,East,2,-111.70925532176119,4160,2032-03-29,Shipped,Supplier A
4473,B,2253.470203523877,8,0.020263666226184474,East,1,1754.178986147785,2584,2032-03-30,Pending,Supplier B
4474,C,4514.114283898898,23,0.14915141663306192,East,4,293.9585740955715,5608,2032-03-31,Shipped,Supplier B
4475,C,1376.3954913126502,19,0.2090708156080533,West,1,684.2288552909729,1974,2032-04-01,Pending,Supplier B
4476,A,3548.414593137819,47,0.017255969146979133,West,3,898.339858186162,7696,2032-04-02,Delivered,Supplier C
4477,C,2581.517027735726,18,0.10599411414324494,North,2,194.65401470257643,8970,2032-04-03,Pending,Supplier B
4478,B,2642.396821039179,25,0.14804006068392567,North,5,-410.91695953302764,3717,2032-04-04,Delivered,Supplier A
4479,B,1191.1029417748734,17,0.4759592408605839,West,3,-261.0741971175735,7273,2032-04-05,Returned,Supplier C
4480,B,3442.2821993392217,35,0.01928613970821369,South,5,542.3971924608779,1245,2032-04-06,Pending,Supplier A
4481,C,3716.4028017278965,24,0.19518468780180215,East,2,1198.804454006089,6099,2032-04-07,Pending,Supplier C
4482,A,4331.445342139921,30,0.2175558877721384,West,2,1532.9380306277167,5036,2032-04-08,Delivered,Supplier B
4483,D,2083.9756431319174,5,0.21406274247893597,East,1,251.8152552529184,8826,2032-04-09,Pending,Supplier B
4484,D,2366.2853478847983,14,0.3802974074602829,West,3,-52.95368339077385,8962,2032-04-10,Shipped,Supplier B
4485,D,4138.065529449164,14,0.3109277447356169,East,5,460.7731846143305,4444,2032-04-11,Returned,Supplier C
4486,A,1883.199833633162,1,0.2760791614682578,West,2,500.31392399159006,9472,2032-04-12,Pending,Supplier B
4487,C,1691.4662486179272,36,0.31616586642205174,South,2,1328.291107486765,4312,2032-04-13,Pending,Supplier C
4488,A,2877.4163499234755,20,0.40015634992531823,West,3,953.0541765698927,3702,2032-04-14,Shipped,Supplier C
4489,D,1999.126214388764,47,0.36414855355869313,North,3,-189.32594156671877,3648,2032-04-15,Delivered,Supplier A
4490,A,4009.2158476970403,32,0.1390160554007409,North,5,-66.99320644317982,8346,2032-04-16,Pending,Supplier C
4491,C,2250.14748738093,13,0.15347239747510394,West,3,744.6551213109963,1764,2032-04-17,Pending,Supplier C
4492,C,3354.7397171563002,48,0.12396077251343396,West,5,-423.1559533604141,2132,2032-04-18,Delivered,Supplier B
4493,B,4355.930442915707,47,0.08758293528520511,North,4,-9.527482046432624,5251,2032-04-19,Shipped,Supplier A
4494,C,4995.294657525988,14,0.25476466994961827,North,1,1043.7371056982954,6390,2032-04-20,Pending,Supplier B
4495,B,4102.484097404014,31,0.1988440429028832,East,2,1440.2805472467558,9674,2032-04-21,Returned,Supplier C
4496,A,3077.763498422264,26,0.43839459291737304,West,1,897.4957034766051,9631,2032-04-22,Shipped,Supplier C
4497,D,3174.9960086829965,1,0.388397949768429,West,2,-87.46196655657911,1358,2032-04-23,Pending,Supplier B
4498,B,3477.3930292075006,33,0.02420157538350237,South,5,-481.28456039814984,6848,2032-04-24,Pending,Supplier B
4499,D,2301.3605289135658,43,0.02386801029578467,West,1,1429.1360505439166,1013,2032-04-25,Pending,Supplier A
4500,A,2158.2028620168157,22,0.271943480692022,West,2,720.9517354185,1690,2032-04-26,Delivered,Supplier A
4501,C,1051.3683813759199,10,0.03447198498825099,North,5,-302.8284024225343,3202,2032-04-27,Delivered,Supplier B
4502,B,3612.8863739923477,33,0.2934730981327413,West,4,1044.7298321797773,5227,2032-04-28,Delivered,Supplier A
4503,A,2665.511431790777,13,0.24393462218354972,East,5,664.5777860354676,3159,2032-04-29,Pending,Supplier C
4504,D,3834.4263664920686,8,0.4713898170638381,North,1,128.35869092819985,3315,2032-04-30,Delivered,Supplier B
4505,C,4487.605206576382,2,0.20620387537357365,North,5,129.77676128730366,2635,2032-05-01,Returned,Supplier A
4506,D,1642.3989166355461,46,0.3539799444499568,East,4,1511.0526225374124,5093,2032-05-02,Shipped,Supplier A
4507,B,3569.8315949260864,12,0.29479842048063293,West,2,289.8510345969187,1825,2032-05-03,Delivered,Supplier C
4508,B,2261.524964344687,35,0.2947213505115201,East,5,1333.870313375614,6026,2032-05-04,Shipped,Supplier C
4509,C,3869.26736233359,29,0.024353924619824496,West,3,-143.41933339843274,7992,2032-05-05,Delivered,Supplier B
4510,B,3527.829452111561,35,0.102561493058283,East,5,430.7021015841283,7301,2032-05-06,Pending,Supplier A
4511,A,4237.684248364716,3,0.36102628329671826,West,2,1635.5983832435268,5161,2032-05-07,Delivered,Supplier A
4512,A,2471.0960333671323,26,0.36123538795290755,East,3,-7.260086086805359,6951,2032-05-08,Shipped,Supplier B
4513,C,2604.801326573811,27,0.03175951253287018,West,2,402.2465830686682,2891,2032-05-09,Returned,Supplier C
4514,B,1592.0061581259542,1,0.1899581592178115,North,1,188.64613357405074,2444,2032-05-10,Shipped,Supplier A
4515,C,2908.0417380235053,10,0.3375394233646167,South,1,614.3543957974714,7072,2032-05-11,Shipped,Supplier A
4516,B,4219.9429116052415,16,0.3558320172800386,South,3,-133.14608156834754,1318,2032-05-12,Delivered,Supplier C
4517,D,2438.6171041258517,20,0.34896746039670123,East,4,1251.1044437606224,9655,2032-05-13,Delivered,Supplier C
4518,B,2028.7162822869268,15,0.39873993124050855,West,1,1941.6085815827496,3489,2032-05-14,Pending,Supplier A
4519,C,1949.162675045808,9,0.06683596058858837,West,2,-285.2475438618361,8315,2032-05-15,Delivered,Supplier B
4520,C,1069.8342202071785,23,0.017837509069977275,South,1,1576.1656161884457,7533,2032-05-16,Delivered,Supplier A
4521,C,2059.3191106223812,35,0.28421928153212495,South,4,1580.6890582032215,8166,2032-05-17,Returned,Supplier A
4522,A,4872.228180924543,6,0.3814990204888709,South,4,1743.7237451268284,9394,2032-05-18,Pending,Supplier B
4523,C,3088.509822111164,33,0.10699150150012293,North,5,-180.01779602679915,4018,2032-05-19,Returned,Supplier C
4524,B,2621.3158956292527,9,0.22441497554199497,West,2,911.5111072324435,6092,2032-05-20,Pending,Supplier B
4525,B,3906.289775279696,24,0.11869740623516223,North,3,288.79001873296545,9916,2032-05-21,Pending,Supplier A
4526,A,4943.862830802469,18,0.0031697246453456507,North,5,1709.8470200621282,9094,2032-05-22,Delivered,Supplier A
4527,B,2183.976674836554,8,0.1487361982597286,West,4,-33.07065623203471,9191,2032-05-23,Pending,Supplier A
4528,D,2972.3425428718137,2,0.2855479243266264,South,2,489.446020099492,2572,2032-05-24,Pending,Supplier B
4529,D,4875.7167843289735,19,0.3538437996894751,West,2,1354.6308887095065,2303,2032-05-25,Delivered,Supplier A
4530,A,4401.185575215013,47,0.13990704108342483,North,2,1996.5390585895484,5582,2032-05-26,Shipped,Supplier C
4531,A,3247.04468411709,8,0.4236562670453804,North,2,1188.6511412617685,7108,2032-05-27,Delivered,Supplier C
4532,B,3772.41811007447,8,0.1933185823693041,West,4,678.1554163237388,7611,2032-05-28,Shipped,Supplier A
4533,D,4145.628114497547,13,0.02852129975986689,West,4,242.68517576575346,6682,2032-05-29,Returned,Supplier B
4534,C,4287.546805787677,4,0.4980142714055973,South,2,-176.43898473594692,7135,2032-05-30,Returned,Supplier A
4535,D,4440.692055703366,5,0.35492499917190085,East,2,1634.682942258842,2778,2032-05-31,Returned,Supplier C
4536,A,3180.0590290559253,20,0.28373430225379925,West,5,422.9995359453933,6306,2032-06-01,Shipped,Supplier C
4537,C,4255.593421032768,7,0.3102939178590685,South,2,1651.4979651637268,9185,2032-06-02,Delivered,Supplier C
4538,C,3237.2619005427423,20,0.2231332478028481,East,1,35.442509147731016,2686,2032-06-03,Pending,Supplier C
4539,D,4857.862343382576,7,0.23541264151767238,North,2,1447.8389974860786,3007,2032-06-04,Returned,Supplier B
4540,A,3550.537863152262,15,0.3212122368671534,South,1,1715.2095985359933,3325,2032-06-05,Pending,Supplier C
4541,C,3487.034752543876,18,0.28525212896532454,South,1,1912.8743647886254,2373,2032-06-06,Returned,Supplier B
4542,B,2661.4509232218384,36,0.10271863406143494,North,4,600.9913567800845,9242,2032-06-07,Delivered,Supplier B
4543,B,2822.611001423227,44,0.444149657129408,West,5,-324.00559785206434,5101,2032-06-08,Delivered,Supplier B
4544,B,4518.268189474445,9,0.4800469344753159,West,2,1603.9900859879886,8047,2032-06-09,Delivered,Supplier A
4545,B,3005.671368048438,47,0.23937790512453327,West,2,644.1728836772741,4156,2032-06-10,Delivered,Supplier A
4546,A,4653.340256956101,33,0.14360817345780685,South,4,-183.67970473450634,8649,2032-06-11,Pending,Supplier B
4547,A,1107.3886472643717,46,0.27285993741174314,South,1,-337.41566890871417,4022,2032-06-12,Returned,Supplier A
4548,C,2405.32502732142,3,0.004051491523664519,North,5,-223.35522631430916,6778,2032-06-13,Returned,Supplier A
4549,D,4643.285374336021,36,0.28238787740713583,West,3,-209.37616491749452,2700,2032-06-14,Pending,Supplier A
4550,C,1513.6350869938092,8,0.1456480458018043,South,2,-66.69131231195178,6033,2032-06-15,Delivered,Supplier B
4551,C,2981.7159054754657,9,0.04069357806641377,South,4,1541.8102872083275,9765,2032-06-16,Pending,Supplier A
4552,A,2173.5830362783045,5,0.024871900168702332,East,1,-367.75267565718593,1127,2032-06-17,Delivered,Supplier C
4553,A,4684.752213418375,26,0.41249109641478543,West,2,810.9156254474071,9503,2032-06-18,Delivered,Supplier B
4554,A,3155.5575501216676,21,0.2595901808570091,West,2,-57.01405974344806,1982,2032-06-19,Pending,Supplier C
4555,A,1851.246633368186,36,0.3054246604945664,South,4,779.5271600017654,7497,2032-06-20,Shipped,Supplier B
4556,A,3280.129213234839,42,0.46234064194423796,East,2,1703.484045052302,6106,2032-06-21,Delivered,Supplier C
4557,D,4999.664499627188,18,0.22731104957289583,West,2,1039.588385386089,2718,2032-06-22,Pending,Supplier B
4558,B,2992.6133463605775,10,0.2744698949484556,East,5,453.70485469782943,7575,2032-06-23,Shipped,Supplier B
4559,D,1328.5418935502862,2,0.12693795662278606,North,4,8.802282219023596,7817,2032-06-24,Returned,Supplier A
4560,C,2367.6138880741605,4,0.35268622544898426,North,3,1079.8788224816276,6331,2032-06-25,Pending,Supplier B
4561,C,2471.790936083109,32,0.29131032983442395,South,5,1983.3338173780853,8255,2032-06-26,Delivered,Supplier C
4562,A,2832.018617262026,17,0.45648117653786147,South,3,-403.0963156879068,1204,2032-06-27,Returned,Supplier C
4563,C,3475.479047727799,3,0.3329145864777772,North,1,1225.6774831861744,2099,2032-06-28,Shipped,Supplier C
4564,A,1564.4410336224187,4,0.0042469549150640495,East,1,258.4902687932263,3464,2032-06-29,Returned,Supplier A
4565,C,1168.5937422611205,10,0.4757173680191355,South,5,610.9044930419009,9286,2032-06-30,Pending,Supplier B
4566,D,2756.232654841979,3,0.30352238439728363,West,1,1144.9234752721245,8647,2032-07-01,Delivered,Supplier A
4567,D,1087.3301290031563,28,0.197621482380349,North,1,961.5009707676907,1810,2032-07-02,Delivered,Supplier B
4568,D,2485.166251427024,19,0.35662369253303966,South,1,135.04771921754582,6349,2032-07-03,Delivered,Supplier A
4569,C,3969.271808353554,24,0.19328027772238576,West,2,340.8545859113972,9791,2032-07-04,Delivered,Supplier B
4570,C,3044.970573705256,47,0.3054926317890154,East,5,458.0553191584354,6744,2032-07-05,Shipped,Supplier C
4571,D,1661.146526842083,14,0.12910429516408384,East,3,1237.9968272263934,1731,2032-07-06,Shipped,Supplier C
4572,C,2198.746361699193,25,0.20886078014447917,North,3,994.1750354397197,9401,2032-07-07,Pending,Supplier A
4573,A,2081.8132213406125,48,0.4286676844180591,East,1,1421.6829408392205,3132,2032-07-08,Pending,Supplier B
4574,B,2082.979208816573,22,0.01302801113640456,South,3,320.8036791579493,4656,2032-07-09,Returned,Supplier B
4575,D,1357.5733992222085,27,0.4911565955851351,East,1,743.632132024886,1017,2032-07-10,Shipped,Supplier A
4576,B,3481.8788888905688,28,0.040583748535636455,East,5,434.45927479900524,5858,2032-07-11,Shipped,Supplier B
4577,A,4984.613917905259,40,0.17041945796697094,North,2,973.4156473070577,6906,2032-07-12,Shipped,Supplier A
4578,A,4137.2561960609255,14,0.4372118301575289,West,3,944.4058718204215,5622,2032-07-13,Shipped,Supplier B
4579,A,1580.3081657961102,26,0.3019392382499067,East,5,1884.4911344243906,8412,2032-07-14,Shipped,Supplier A
4580,C,1932.8434403412507,35,0.2964562481897653,East,1,1957.4038206063542,9686,2032-07-15,Returned,Supplier A
4581,C,4290.496203115056,7,0.21841129908187445,West,2,-230.65683984116856,3694,2032-07-16,Returned,Supplier A
4582,C,2895.38926289556,21,0.3783615781042459,East,3,-491.51538088491054,1626,2032-07-17,Shipped,Supplier C
4583,C,4953.483440682818,49,0.4785645541050836,West,4,792.093725259442,3180,2032-07-18,Pending,Supplier A
4584,C,1371.8610292336862,39,0.44190526052728,East,4,1833.283224421365,3143,2032-07-19,Pending,Supplier C
4585,D,1461.349877858825,47,0.0742429051613388,South,1,554.3400408422378,7784,2032-07-20,Returned,Supplier B
4586,A,3006.8859153501,15,0.41488433026217647,South,1,-480.55319959924554,5872,2032-07-21,Returned,Supplier B
4587,A,4797.434440152339,8,0.3030245148117002,East,4,233.89695971525396,5819,2032-07-22,Returned,Supplier B
4588,B,3989.729927822242,41,0.0382885868402974,North,5,32.64435899826401,9069,2032-07-23,Delivered,Supplier B
