"claim_id","claim_date","sale_id","repair_status"
"CL-38011","2023-11-06","OID-131509","Free Replaced"
"CL-38012","2023-11-06","OID-123682","Free Replaced"
"CL-38013","2023-11-06","OID-125239","Free Replaced"
"CL-38014","2023-11-06","OID-363602","Free Replaced"
"CL-38015","2023-11-06","OID-386481","Free Replaced"
"CL-38017","2023-07-13","OID-387359","Warranty Void"
"CL-38019","2023-07-28","OID-454289","Warranty Void"
"CL-38020","2023-11-06","OID-454330","Paid Repaired"
"CL-38021","2023-07-05","OID-494946","Warranty Void"
"CL-38022","2023-11-07","OID-77687","Free Replaced"
"CL-38023","2023-11-07","OID-70697","Free Replaced"
"CL-38024","2023-11-07","OID-72104","Free Replaced"
"CL-38025","2023-11-07","OID-75049","Free Replaced"
"CL-38026","2023-11-07","OID-75527","Free Replaced"
"CL-38027","2023-11-07","OID-75837","Free Replaced"
"CL-38028","2023-11-07","OID-97575","Free Replaced"
"CL-38029","2023-11-07","OID-99325","Free Replaced"
"CL-38030","2023-11-07","OID-99565","Free Replaced"
"CL-38031","2023-11-07","OID-100038","Free Replaced"
"CL-38032","2023-11-07","OID-101407","Free Replaced"
"CL-38033","2023-11-07","OID-125472","Free Replaced"
"CL-38034","2023-11-07","OID-127206","Free Replaced"
"CL-38035","2023-11-07","OID-124278","Free Replaced"
"CL-38036","2023-11-07","OID-124607","Free Replaced"
"CL-38037","2023-11-07","OID-363629","Free Replaced"
"CL-38040","2023-11-07","OID-386594","Free Replaced"
"CL-38041","2023-11-18","OID-387131","Warranty Void"
"CL-38042","2023-12-05","OID-387168","Warranty Void"
"CL-38043","2024-02-06","OID-387333","Paid Repaired"
"CL-38044","2023-05-04","OID-387905","Warranty Void"
"CL-38045","2023-04-14","OID-387927","Warranty Void"
"CL-38046","2023-10-06","OID-387944","Paid Repaired"
"CL-38047","2023-07-30","OID-454777","Warranty Void"
"CL-38048","2023-09-28","OID-452853","Warranty Void"
"CL-38049","2023-06-25","OID-453126","Warranty Void"
"CL-38050","2024-01-15","OID-473007","Paid Repaired"
"CL-38051","2023-12-06","OID-495246","Paid Repaired"
"CL-38052","2023-10-12","OID-517232","Paid Repaired"
"CL-38053","2023-05-30","OID-517452","Warranty Void"
"CL-38054","2023-11-08","OID-73861","Free Replaced"
"CL-38055","2023-11-08","OID-74008","Free Replaced"
"CL-38056","2023-11-08","OID-71632","Free Replaced"
"CL-38057","2023-11-08","OID-73316","Free Replaced"
"CL-38058","2023-11-08","OID-73499","Free Replaced"
"CL-38059","2023-11-08","OID-75378","Free Replaced"
"CL-38060","2023-11-08","OID-76141","Free Replaced"
"CL-38061","2023-11-08","OID-76405","Free Replaced"
"CL-38062","2023-11-08","OID-77215","Free Replaced"
"CL-38063","2023-11-08","OID-77956","Free Replaced"
"CL-38064","2023-11-08","OID-99856","Free Replaced"
"CL-38065","2023-11-08","OID-101104","Free Replaced"
"CL-38066","2023-11-08","OID-125779","Free Replaced"
"CL-38067","2023-11-08","OID-123676","Free Replaced"
"CL-38068","2023-11-08","OID-124292","Free Replaced"
"CL-38069","2023-11-08","OID-363575","Free Replaced"
"CL-38072","2023-11-08","OID-374957","Free Replaced"
"CL-38075","2023-11-08","OID-386527","Free Replaced"
"CL-38076","2024-01-02","OID-387358","Paid Repaired"
"CL-38077","2023-08-07","OID-387959","Warranty Void"
"CL-38080","2023-05-14","OID-388204","Warranty Void"
"CL-38081","2023-09-21","OID-453480","Warranty Void"
"CL-38082","2023-09-08","OID-454985","Paid Repaired"
"CL-38083","2023-07-24","OID-492999","Warranty Void"
"CL-38084","2023-11-09","OID-70436","Free Replaced"
"CL-38085","2023-11-09","OID-71370","Free Replaced"
"CL-38086","2023-11-09","OID-73002","Free Replaced"
"CL-38087","2023-11-09","OID-77364","Free Replaced"
"CL-38088","2023-11-09","OID-77637","Free Replaced"
"CL-38089","2023-11-09","OID-77794","Free Replaced"
"CL-38090","2023-11-09","OID-102389","Free Replaced"
"CL-38091","2023-11-09","OID-104665","Free Replaced"
"CL-38092","2023-11-09","OID-97991","Free Replaced"
"CL-38093","2023-11-09","OID-100047","Free Replaced"
"CL-38094","2023-11-09","OID-100496","Free Replaced"
"CL-38095","2023-11-09","OID-100960","Free Replaced"
"CL-38096","2023-11-09","OID-101423","Free Replaced"
"CL-38097","2023-11-09","OID-101731","Free Replaced"
"CL-38098","2023-11-09","OID-102761","Free Replaced"
"CL-38099","2023-11-09","OID-103233","Free Replaced"
"CL-38100","2023-11-09","OID-125153","Free Replaced"
"CL-38101","2023-11-09","OID-127357","Free Replaced"
"CL-38102","2023-11-09","OID-131676","Free Replaced"
"CL-38103","2023-11-09","OID-123678","Free Replaced"
"CL-38104","2023-11-09","OID-123984","Free Replaced"
"CL-38106","2023-11-09","OID-374951","Free Replaced"
"CL-38107","2023-11-09","OID-386458","Free Replaced"
"CL-38109","2023-09-09","OID-387179","Warranty Void"
"CL-38110","2023-10-05","OID-387234","Warranty Void"
"CL-38111","2023-05-21","OID-387422","Warranty Void"
"CL-38112","2023-05-14","OID-387539","Warranty Void"
"CL-38113","2023-08-21","OID-387562","Warranty Void"
"CL-38114","2023-08-31","OID-387584","Warranty Void"
"CL-38115","2023-11-07","OID-387672","Paid Repaired"
"CL-38116","2023-05-20","OID-387858","Warranty Void"
"CL-38117","2023-06-28","OID-387869","Warranty Void"
"CL-38118","2023-09-15","OID-388022","Warranty Void"
"CL-38119","2023-06-22","OID-388202","Warranty Void"
"CL-38120","2023-07-15","OID-388270","Warranty Void"
"CL-38122","2023-05-25","OID-452799","Warranty Void"
"CL-38123","2023-06-29","OID-513882","Warranty Void"
"CL-38124","2023-07-07","OID-514665","Warranty Void"
"CL-38125","2023-11-10","OID-69636","Free Replaced"
"CL-38126","2023-11-10","OID-70102","Free Replaced"
"CL-38127","2023-11-10","OID-71639","Free Replaced"
"CL-38128","2023-11-10","OID-73015","Free Replaced"
"CL-38129","2023-11-10","OID-74098","Free Replaced"
"CL-38130","2023-11-10","OID-74101","Free Replaced"
"CL-38131","2023-11-10","OID-75994","Free Replaced"
"CL-38132","2023-11-10","OID-97739","Free Replaced"
"CL-38133","2023-11-10","OID-97890","Free Replaced"
"CL-38134","2023-11-10","OID-97903","Free Replaced"
"CL-38135","2023-11-10","OID-98171","Free Replaced"
"CL-38136","2023-11-10","OID-98780","Free Replaced"
"CL-38137","2023-11-10","OID-102921","Free Replaced"
"CL-38138","2023-11-10","OID-103994","Free Replaced"
"CL-38139","2023-11-10","OID-128911","Free Replaced"
"CL-38140","2023-11-10","OID-122885","Free Replaced"
"CL-38141","2023-11-10","OID-123679","Free Replaced"
"CL-38142","2023-11-10","OID-124438","Free Replaced"
"CL-38143","2023-11-10","OID-124786","Free Replaced"
"CL-38145","2023-11-10","OID-374949","Free Replaced"
"CL-38146","2023-06-26","OID-387095","Warranty Void"
"CL-38147","2023-07-22","OID-387250","Warranty Void"
"CL-38148","2023-11-13","OID-387918","Paid Repaired"
"CL-38149","2023-06-16","OID-388196","Warranty Void"
"CL-38151","2023-07-23","OID-454371","Warranty Void"
"CL-38152","2023-08-11","OID-474060","Warranty Void"
"CL-38153","2023-04-10","OID-474245","Warranty Void"
"CL-38154","2023-12-06","OID-495905","Paid Repaired"
"CL-38155","2023-08-16","OID-516620","Warranty Void"
"CL-38156","2023-11-11","OID-70103","Free Replaced"
"CL-38157","2023-11-11","OID-71171","Free Replaced"
"CL-38158","2023-11-11","OID-77043","Free Replaced"
"CL-38159","2023-11-11","OID-77357","Free Replaced"
"CL-38160","2023-11-11","OID-77508","Free Replaced"
"CL-38161","2023-11-11","OID-77629","Free Replaced"
"CL-38162","2023-11-11","OID-100713","Free Replaced"
"CL-38163","2023-11-11","OID-103733","Free Replaced"
"CL-38164","2023-11-11","OID-96873","Free Replaced"
"CL-38165","2023-11-11","OID-97185","Free Replaced"
"CL-38166","2023-11-11","OID-97323","Free Replaced"
"CL-38167","2023-11-11","OID-97679","Free Replaced"
"CL-38168","2023-11-11","OID-98351","Free Replaced"
"CL-38169","2023-11-11","OID-98633","Free Replaced"
"CL-38170","2023-11-11","OID-98635","Free Replaced"
"CL-38171","2023-11-11","OID-98775","Free Replaced"
"CL-38172","2023-11-11","OID-101253","Free Replaced"
"CL-38173","2023-11-11","OID-101732","Free Replaced"
"CL-38174","2023-11-11","OID-101896","Free Replaced"
"CL-38175","2023-11-11","OID-103412","Free Replaced"
"CL-38176","2023-11-11","OID-124043","Free Replaced"
"CL-38177","2023-11-11","OID-124044","Free Replaced"
"CL-38178","2023-11-11","OID-129855","Free Replaced"
"CL-38179","2023-11-11","OID-124279","Free Replaced"
"CL-38180","2023-11-11","OID-124446","Free Replaced"
"CL-38182","2023-11-11","OID-374943","Free Replaced"
"CL-38184","2023-11-11","OID-386521","Free Replaced"
"CL-38187","2023-11-19","OID-387548","Paid Repaired"
"CL-38188","2023-11-02","OID-387717","Paid Repaired"
"CL-38190","2023-03-21","OID-388238","Warranty Void"
"CL-38191","2023-12-11","OID-451182","Warranty Void"
"CL-38192","2023-11-12","OID-73365","Free Replaced"
"CL-38193","2023-11-12","OID-77289","Free Replaced"
"CL-38194","2023-11-12","OID-69477","Free Replaced"
"CL-38195","2023-11-12","OID-72115","Free Replaced"
"CL-38196","2023-11-12","OID-74284","Free Replaced"
"CL-38197","2023-11-12","OID-75512","Free Replaced"
"CL-38198","2023-11-12","OID-75692","Free Replaced"
"CL-38199","2023-11-12","OID-75843","Free Replaced"
"CL-38200","2023-11-12","OID-75982","Free Replaced"
"CL-38201","2023-11-12","OID-76423","Free Replaced"
"CL-38202","2023-11-12","OID-96481","Free Replaced"
"CL-38203","2023-11-12","OID-99463","Free Replaced"
"CL-38204","2023-11-12","OID-101005","Free Replaced"
"CL-38205","2023-11-12","OID-104802","Free Replaced"
"CL-38206","2023-11-12","OID-95787","Free Replaced"
"CL-38207","2023-11-12","OID-96418","Free Replaced"
"CL-38208","2023-11-12","OID-97039","Free Replaced"
"CL-38209","2023-11-12","OID-98010","Free Replaced"
"CL-38210","2023-11-12","OID-102038","Free Replaced"
"CL-38211","2023-11-12","OID-102325","Free Replaced"
"CL-38212","2023-11-12","OID-104588","Free Replaced"
"CL-38213","2023-11-12","OID-127336","Free Replaced"
"CL-38214","2023-11-12","OID-123669","Free Replaced"
"CL-38215","2023-11-12","OID-124777","Free Replaced"
"CL-38216","2023-11-12","OID-363665","Free Replaced"
"CL-38217","2023-11-12","OID-363668","Free Replaced"
"CL-38218","2023-11-12","OID-363684","Free Replaced"
"CL-38220","2023-11-12","OID-386434","Free Replaced"
"CL-38221","2023-11-12","OID-386495","Free Replaced"
"CL-38224","2023-09-15","OID-387329","Warranty Void"
"CL-38225","2023-09-11","OID-387409","Warranty Void"
"CL-38226","2023-11-17","OID-387528","Paid Repaired"
"CL-38227","2023-08-08","OID-388088","Warranty Void"
"CL-38228","2023-10-23","OID-388175","Paid Repaired"
"CL-38230","2023-12-07","OID-474189","Paid Repaired"
"CL-38231","2023-03-17","OID-475836","Warranty Void"
"CL-38232","2023-12-13","OID-494224","Paid Repaired"
"CL-38233","2024-01-19","OID-514876","Paid Repaired"
"CL-38234","2023-11-13","OID-76949","Free Replaced"
"CL-38235","2023-11-13","OID-72864","Free Replaced"
"CL-38236","2023-11-13","OID-73004","Free Replaced"
"CL-38237","2023-11-13","OID-73303","Free Replaced"
"CL-38238","2023-11-13","OID-74900","Free Replaced"
"CL-38239","2023-11-13","OID-77801","Free Replaced"
"CL-38240","2023-11-13","OID-97114","Free Replaced"
"CL-38241","2023-11-13","OID-98266","Free Replaced"
"CL-38242","2023-11-13","OID-102676","Free Replaced"
"CL-38243","2023-11-13","OID-96254","Free Replaced"
"CL-38244","2023-11-13","OID-98488","Free Replaced"
"CL-38245","2023-11-13","OID-99249","Free Replaced"
"CL-38246","2023-11-13","OID-100508","Free Replaced"
"CL-38247","2023-11-13","OID-101738","Free Replaced"
"CL-38248","2023-11-13","OID-103240","Free Replaced"
"CL-38249","2023-11-13","OID-103246","Free Replaced"
"CL-38250","2023-11-13","OID-103826","Free Replaced"
"CL-38251","2023-11-13","OID-127987","Free Replaced"
"CL-38252","2023-11-13","OID-128314","Free Replaced"
"CL-38253","2023-11-13","OID-123841","Free Replaced"
"CL-38254","2023-11-13","OID-124448","Free Replaced"
"CL-38255","2023-11-13","OID-124937","Free Replaced"
"CL-38256","2023-11-13","OID-124940","Free Replaced"
"CL-38258","2024-02-15","OID-387362","Paid Repaired"
"CL-38259","2023-11-14","OID-73606","Free Replaced"
"CL-38260","2023-11-14","OID-71926","Free Replaced"
"CL-38261","2023-11-14","OID-73311","Free Replaced"
"CL-38262","2023-11-14","OID-76410","Free Replaced"
"CL-38263","2023-11-14","OID-76892","Free Replaced"
"CL-38264","2023-11-14","OID-76893","Free Replaced"
"CL-38265","2023-11-14","OID-77504","Free Replaced"
"CL-38266","2023-11-14","OID-77952","Free Replaced"
"CL-38267","2023-11-14","OID-98177","Free Replaced"
"CL-38268","2023-11-14","OID-100033","Free Replaced"
"CL-38269","2023-11-14","OID-101108","Free Replaced"
"CL-38270","2023-11-14","OID-122788","Free Replaced"
"CL-38271","2023-11-14","OID-130586","Free Replaced"
"CL-38272","2023-11-14","OID-122266","Free Replaced"
"CL-38273","2023-11-14","OID-122447","Free Replaced"
"CL-38274","2023-11-14","OID-123494","Free Replaced"
"CL-38275","2023-11-14","OID-124134","Free Replaced"
"CL-38276","2023-11-14","OID-363644","Free Replaced"
"CL-38282","2023-11-14","OID-386523","Free Replaced"
"CL-38283","2023-11-14","OID-386573","Free Replaced"
"CL-38286","2023-08-07","OID-387058","Warranty Void"
"CL-38287","2023-08-15","OID-387424","Warranty Void"
"CL-38288","2023-06-06","OID-387678","Warranty Void"
"CL-38289","2023-09-13","OID-387736","Warranty Void"
"CL-38290","2024-01-15","OID-451157","Paid Repaired"
"CL-38291","2023-09-13","OID-454103","Warranty Void"
"CL-38292","2023-11-29","OID-453695","Paid Repaired"
"CL-38293","2023-09-07","OID-451853","Warranty Void"
"CL-38294","2023-11-15","OID-76189","Free Replaced"
"CL-38295","2023-11-15","OID-69779","Free Replaced"
"CL-38296","2023-11-15","OID-71768","Free Replaced"
"CL-38297","2023-11-15","OID-72106","Free Replaced"
"CL-38298","2023-11-15","OID-72563","Free Replaced"
"CL-38299","2023-11-15","OID-75684","Free Replaced"
"CL-38300","2023-11-15","OID-77790","Free Replaced"
"CL-38301","2023-11-15","OID-100148","Free Replaced"
"CL-38302","2023-11-15","OID-95641","Free Replaced"
"CL-38303","2023-11-15","OID-96878","Free Replaced"
"CL-38304","2023-11-15","OID-96879","Free Replaced"
"CL-38305","2023-11-15","OID-98641","Free Replaced"
"CL-38306","2023-11-15","OID-98945","Free Replaced"
"CL-38307","2023-11-15","OID-99084","Free Replaced"
"CL-38308","2023-11-15","OID-100352","Free Replaced"
"CL-38309","2023-11-15","OID-101114","Free Replaced"
"CL-38310","2023-11-15","OID-101408","Free Replaced"
"CL-38311","2023-11-15","OID-101886","Free Replaced"
"CL-38312","2023-11-15","OID-102034","Free Replaced"
"CL-38313","2023-11-15","OID-103227","Free Replaced"
"CL-38314","2023-11-15","OID-104435","Free Replaced"
"CL-38315","2023-11-15","OID-123892","Free Replaced"
"CL-38316","2023-11-15","OID-128456","Free Replaced"
"CL-38317","2023-11-15","OID-131340","Free Replaced"
"CL-38318","2023-11-15","OID-122141","Free Replaced"
"CL-38319","2023-11-15","OID-122441","Free Replaced"
"CL-38320","2023-11-15","OID-124615","Free Replaced"
"CL-38321","2023-11-15","OID-363595","Free Replaced"
"CL-38322","2023-11-15","OID-363643","Free Replaced"
"CL-38327","2023-06-22","OID-387126","Warranty Void"
"CL-38328","2024-02-11","OID-387413","Paid Repaired"
"CL-38329","2023-07-27","OID-453163","Warranty Void"
"CL-38330","2023-11-16","OID-74493","Free Replaced"
"CL-38331","2023-11-16","OID-70357","Free Replaced"
"CL-38332","2023-11-16","OID-70853","Free Replaced"
"CL-38333","2023-11-16","OID-71029","Free Replaced"
"CL-38334","2023-11-16","OID-71762","Free Replaced"
"CL-38335","2023-11-16","OID-75668","Free Replaced"
"CL-38336","2023-11-16","OID-77366","Free Replaced"
"CL-38337","2023-11-16","OID-77497","Free Replaced"
"CL-38338","2023-11-16","OID-97547","Free Replaced"
"CL-38339","2023-11-16","OID-96098","Free Replaced"
"CL-38340","2023-11-16","OID-96561","Free Replaced"
"CL-38341","2023-11-16","OID-96869","Free Replaced"
"CL-38342","2023-11-16","OID-97180","Free Replaced"
"CL-38343","2023-11-16","OID-99244","Free Replaced"
"CL-38344","2023-11-16","OID-100957","Free Replaced"
"CL-38345","2023-11-16","OID-100964","Free Replaced"
"CL-38346","2023-11-16","OID-101894","Free Replaced"
"CL-38347","2023-11-16","OID-102159","Free Replaced"
"CL-38348","2023-11-16","OID-103076","Free Replaced"
"CL-38349","2023-11-16","OID-103237","Free Replaced"
"CL-38350","2023-11-16","OID-103402","Free Replaced"
"CL-38351","2023-11-16","OID-104747","Free Replaced"
"CL-38352","2023-11-16","OID-124064","Free Replaced"
"CL-38353","2023-11-16","OID-125583","Free Replaced"
"CL-38354","2023-11-16","OID-125927","Free Replaced"
"CL-38355","2023-11-16","OID-127810","Free Replaced"
"CL-38356","2023-11-16","OID-122278","Free Replaced"
"CL-38357","2023-11-16","OID-123037","Free Replaced"
"CL-38358","2023-11-16","OID-363591","Free Replaced"
"CL-38359","2023-11-16","OID-363664","Free Replaced"
"CL-38361","2023-11-16","OID-374982","Free Replaced"
"CL-38362","2023-11-16","OID-375030","Free Replaced"
"CL-38363","2024-02-23","OID-387195","Paid Repaired"
"CL-38364","2023-12-16","OID-387301","Paid Repaired"
"CL-38365","2024-01-15","OID-387435","Paid Repaired"
"CL-38366","2024-01-30","OID-387482","Paid Repaired"
"CL-38367","2023-06-11","OID-454533","Warranty Void"
"CL-38368","2023-11-23","OID-452191","Paid Repaired"
"CL-38369","2023-11-17","OID-69384","Free Replaced"
"CL-38370","2023-11-17","OID-73608","Free Replaced"
"CL-38371","2023-11-17","OID-75109","Free Replaced"
"CL-38372","2023-11-17","OID-75373","Free Replaced"
"CL-38373","2023-11-17","OID-98833","Free Replaced"
"CL-38374","2023-11-17","OID-96727","Free Replaced"
"CL-38375","2023-11-17","OID-98643","Free Replaced"
"CL-38376","2023-11-17","OID-99701","Free Replaced"
"CL-38377","2023-11-17","OID-101260","Free Replaced"
"CL-38378","2023-11-17","OID-102031","Free Replaced"
"CL-38379","2023-11-17","OID-104421","Free Replaced"
"CL-38380","2023-11-17","OID-125582","Free Replaced"
"CL-38381","2023-11-17","OID-130891","Free Replaced"
"CL-38382","2023-11-17","OID-122277","Free Replaced"
"CL-38383","2023-11-17","OID-122429","Free Replaced"
"CL-38384","2023-11-17","OID-124141","Free Replaced"
"CL-38385","2023-11-17","OID-124936","Free Replaced"
"CL-38386","2023-11-17","OID-363686","Free Replaced"
"CL-38389","2023-07-17","OID-387175","Warranty Void"
"CL-38390","2023-10-02","OID-387306","Warranty Void"
"CL-38391","2023-07-13","OID-387378","Warranty Void"
"CL-38392","2023-06-03","OID-387895","Warranty Void"
"CL-38393","2023-04-07","OID-387972","Warranty Void"
"CL-38394","2023-07-26","OID-388121","Warranty Void"
"CL-38396","2024-01-30","OID-451158","Paid Repaired"
"CL-38397","2023-08-13","OID-494223","Warranty Void"
"CL-38398","2023-11-18","OID-70438","Free Replaced"
"CL-38399","2023-11-18","OID-72260","Free Replaced"
"CL-38400","2023-11-18","OID-73500","Free Replaced"
"CL-38401","2023-11-18","OID-76418","Free Replaced"
"CL-38402","2023-11-18","OID-77628","Free Replaced"
"CL-38403","2023-11-18","OID-77961","Free Replaced"
"CL-38404","2023-11-18","OID-94906","Free Replaced"
"CL-38405","2023-11-18","OID-96712","Free Replaced"
"CL-38406","2023-11-18","OID-98002","Free Replaced"
"CL-38407","2023-11-18","OID-98335","Free Replaced"
"CL-38408","2023-11-18","OID-98949","Free Replaced"
